Source	Year	Issue	Name	Con	Dept	Author	Lang	Type	ciphertext	cribs, clues, notes	plaintext						
Russ Atkinson	1987	2	MA87	C04	C	ESPERANTO	Eng	Cryptarithm									
Russ Atkinson	1987	2	MA87	C05	C	LE CRAPAUD	Eng	Cryptarithm									
Russ Atkinson	1987	2	MA87	C06	C	BARBARA	Eng	Cryptarithm									
Russ Atkinson	1987	2	MA87	C07	C	H. ELL TEE	Eng	Cryptarithm									
Russ Atkinson	1987	2	MA87	C08	C	ARIES	Eng	Cryptarithm									
Russ Atkinson	1987	2	MA87	C09	C	LIFER	Eng	Cryptarithm									
Russ Atkinson	1987	2	MA87	C10	C	DYETI	Eng	Cryptarithm									
Russ Atkinson	1987	2	MA87	C11	C	CODEX	Eng	Cryptarithm									
Russ Atkinson	1987	2	MA87	C12	C	LI'L GAMIN	Eng	Cryptarithm									
Russ Atkinson	1987	2	MA87	C13	C	ACHAMP	Eng	Cryptarithm									
Russ Atkinson	1987	2	MA87	CS1	S	XAMAN EK	Eng	Cryptarithm									
Russ Atkinson	1987	2	MA87	CS2	S	PIT	Eng	Cryptarithm									
Russ Atkinson	1987	2	MA87	DT1	S	SI SI	Eng	Double Tramp									
Russ Atkinson	1987	2	MA87	DT2	S	SI SI	Eng	Double Tramp									
Russ Atkinson	1987	2	MA87	DT3	S	SI SI	Eng	Double Tramp									
Russ Atkinson	1987	2	MA87	E01	E	FAT CAT	Eng	CC Tramp									
Russ Atkinson	1987	2	MA87	E02	E	HY TIDE	Eng	Key Phrase									
Russ Atkinson	1987	2	MA87	E03	E	ESPERANTO	Eng	Railfence									
Russ Atkinson	1987	2	MA87	E04	E	POSTREN	Eng	Tridigital									
Russ Atkinson	1987	2	MA87	E05	E	ENIGMATIQUE	Eng	Route Tramp									
Russ Atkinson	1987	2	MA87	E06	E	FLEETFOOT	Eng	Variant									
Russ Atkinson	1987	2	MA87	E07	E	LIFER	Eng	Nihilist Tramp									
Russ Atkinson	1987	2	MA87	E08	E	BUNYIP	Eng	Null									
Russ Atkinson	1987	2	MA87	E09	E	SCRYER	Eng	Baconian									
Russ Atkinson	1987	2	MA87	E10	E	FLORDELIS	Eng	Amsco									
Russ Atkinson	1987	2	MA87	E11	E	THE DOC	Eng	Myszkowski									
Russ Atkinson	1987	2	MA87	E12	E	OZ	Eng	Phillips									
Russ Atkinson	1987	2	MA87	E13	E	CTHULHU	Eng	Playfair									
Russ Atkinson	1987	2	MA87	E14	E	Mike Barlow	Eng	Grille									
Russ Atkinson	1987	2	MA87	E15	E	KEMOKRYPT	Eng	Ragbaby									
Russ Atkinson	1987	2	MA87	E16	E	OYOYO	Eng	Bifid									
Russ Atkinson	1987	2	MA87	E17	E	ABEHERSH	Eng	Slidefair									
Russ Atkinson	1987	2	MA87	E18	E	JAMIE	Eng	Frac Morse									
Russ Atkinson	1987	2	MA87	E19	E	DYETI	Eng	Grandpre									
Russ Atkinson	1987	2	MA87	E20	E	ZER-O	Eng	Quagmire III-m									
Russ Atkinson	1987	2	MA87	E21	E	LABRONICUS	Eng	Trifid									
Russ Atkinson	1987	2	MA87	E22	E	YO TAMBIEN	Eng	Ser Playfair									
Russ Atkinson	1987	2	MA87	E23	E	OOBOO	Eng	Quagmire II									
Russ Atkinson	1987	2	MA87	E24	E	BARBARA	Eng	Tri-square									
Russ Atkinson	1987	2	MA87	E25	E	ARIES	Eng	Two-square									
Russ Atkinson	1987	2	MA87	E26	E	HANO	Eng	Quagmire IV									
Russ Atkinson	1987	2	MA87	P01	P	B. NATURAL	Eng	Patristocrat									
Russ Atkinson	1987	2	MA87	P02	P	BASSETT	Eng	Patristocrat									
Russ Atkinson	1987	2	MA87	P03	P	NEON	Eng	Patristocrat									
Russ Atkinson	1987	2	MA87	P04	P	BARRISTER	Eng	Patristocrat									
Russ Atkinson	1987	2	MA87	P05	P	SEA BREEZE	Eng	Patristocrat									
Russ Atkinson	1987	2	MA87	P06	P	AYEL	Eng	Patristocrat									
Russ Atkinson	1987	2	MA87	P07	P	KOSHKA	Eng	Patristocrat									
Russ Atkinson	1987	2	MA87	P08	P	BARBARA	Eng	Patristocrat									
Russ Atkinson	1987	2	MA87	P09	P	ZER-O	Eng	Patristocrat									
Russ Atkinson	1987	2	MA87	P10	P	MARSHEN	Eng	Patristocrat									
Russ Atkinson	1987	2	MA87	P11	P	ROGUE	Eng	Patristocrat									
Russ Atkinson	1987	2	MA87	P12	P	CODEX	Eng	Patristocrat									
Russ Atkinson	1987	2	MA87	PS1	S	ALOHA	Eng	Patristocrat									
Russ Atkinson	1987	2	MA87	PS2	S	PETROUSHKA	Eng	Patristocrat									
Russ Atkinson	1987	2	MA87	X01	X	FLORDELIS	Ita	Aristocrat									
Russ Atkinson	1987	2	MA87	X02	X	THE RAT	Fre	Aristocrat									
Russ Atkinson	1987	2	MA87	X03	X	VAYISS MIR	Spa	Aristocrat									
Russ Atkinson	1987	2	MA87	X04	X	YES	Dan	Aristocrat									
Russ Atkinson	1987	2	MA87	X05	X	LE CRAPAUD	Esp	Aristocrat									
Russ Atkinson	1987	2	MA87	X06	X	YO TAMBIEN	Afr	Aristocrat									
Russ Atkinson	1987	2	MA87	X07	X	SARDONYX	Ger	Aristocrat									
Russ Atkinson	1987	2	MA87	X08	X	OOBOO	Swe	Aristocrat									
Russ Atkinson	1987	2	MA87	X09	X	STAR SPOWLSE	Ita	Aristocrat									
Russ Atkinson	1987	2	MA87	X10	X	JAC	Ger	Aristocrat									
Russ Atkinson	1987	2	MA87	X11	X	HANO	Lat	Aristocrat									
Russ Atkinson	1987	2	MA87	X12	X	DENDAI	Por	Aristocrat									
Russ Atkinson	1987	2	MA87	XS1	S	HANO	Unk	Patristocrat									
Russ Atkinson	1987	2	MA87	XS2	S	LABRONICUS	Ita	UNKNOWN									
Russ Atkinson	1987	3	MJ87	A01	A	CHI VALOR	Eng	Aristocrat									
Russ Atkinson	1987	3	MJ87	A02	A	OOBOO	Eng	Aristocrat									
Russ Atkinson	1987	3	MJ87	A03	A	MICROPOD	Eng	Aristocrat									
Russ Atkinson	1987	3	MJ87	A04	A	FLORDELIS	Eng	Aristocrat									
Russ Atkinson	1987	3	MJ87	A05	A	ESPERANTO	Eng	Aristocrat									
Russ Atkinson	1987	3	MJ87	A06	A	HY TIDE	Eng	Aristocrat									
Russ Atkinson	1987	3	MJ87	A07	A	ZER-O	Eng	Aristocrat									
Russ Atkinson	1987	3	MJ87	A08	A	UNCLE EZRA	Eng	Aristocrat									
Russ Atkinson	1987	3	MJ87	A09	A	XAMAN EK	Eng	Aristocrat									
Russ Atkinson	1987	3	MJ87	A10	A	KEMOKRYPT	Eng	Aristocrat									
Russ Atkinson	1987	3	MJ87	A11	A	WABBIT	Eng	Aristocrat									
Russ Atkinson	1987	3	MJ87	A12	A	POSTREN	Eng	Aristocrat									
Russ Atkinson	1987	3	MJ87	A13	A	BARBARA	Eng	Aristocrat									
Russ Atkinson	1987	3	MJ87	A14	A	STARGAZER	Eng	Aristocrat									
Russ Atkinson	1987	3	MJ87	A15	A	PETROUSHKA	Eng	Aristocrat									
Russ Atkinson	1987	3	MJ87	A16	A	BACEDI	Eng	Aristocrat									
Russ Atkinson	1987	3	MJ87	A17	A	CTHULHU	Eng	Aristocrat									
Russ Atkinson	1987	3	MJ87	A18	A	CAGEY KIWI	Eng	Aristocrat									
Russ Atkinson	1987	3	MJ87	A19	A	LE CRAPAUD	Eng	Aristocrat									
Russ Atkinson	1987	3	MJ87	A20	A	JE SAURAIS	Eng	Aristocrat									
